ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
23280,Cludia de Paula Costa Magalhes,F,18.0,156.0,46.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,
23289,Joana Ribeiro Costa,F,35.0,173.0,60.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,
23296,Keila da Silva da Costa,F,21.0,170.0,63.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,
23296,Keila da Silva da Costa,F,25.0,170.0,63.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,
23296,Keila da Silva da Costa,F,29.0,170.0,63.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Triple Jump,
23296,Keila da Silva da Costa,F,33.0,170.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,
23296,Keila da Silva da Costa,F,33.0,170.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,
23297,Kissya Cataldo da Costa,F,30.0,180.0,67.0,Brazil,BRA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,
23299,Leonardo Jorge Costa,M,23.0,196.0,94.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
23299,Leonardo Jorge Costa,M,23.0,196.0,94.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,
23305,Narciso Valdares Costa,M,20.0,,,Brazil,BRA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,
23305,Narciso Valdares Costa,M,20.0,,,Brazil,BRA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 800 metres,
23307,Rayssa Costa de Oliveira,F,25.0,176.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",
23307,Rayssa Costa de Oliveira,F,25.0,176.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",
23427,Laurent Johann Jos Bourda Couhet,M,22.0,171.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
23504,Geisa Aparecida Muniz Coutinho,F,24.0,161.0,55.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 400 metres,
23504,Geisa Aparecida Muniz Coutinho,F,24.0,161.0,55.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,
23504,Geisa Aparecida Muniz Coutinho,F,32.0,161.0,55.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,
23504,Geisa Aparecida Muniz Coutinho,F,32.0,161.0,55.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,
23504,Geisa Aparecida Muniz Coutinho,F,36.0,161.0,55.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,
23504,Geisa Aparecida Muniz Coutinho,F,36.0,161.0,55.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
23505,Piedade Coutinho-Tavares da Silva,F,16.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Freestyle,
23505,Piedade Coutinho-Tavares da Silva,F,16.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 400 metres Freestyle,
23505,Piedade Coutinho-Tavares da Silva,F,28.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,
23505,Piedade Coutinho-Tavares da Silva,F,28.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,
23505,Piedade Coutinho-Tavares da Silva,F,28.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
23505,Piedade Coutinho-Tavares da Silva,F,32.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,
23506,Carlos Luiz Rodrigues Couto,M,38.0,182.0,68.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",
23506,Carlos Luiz Rodrigues Couto,M,38.0,182.0,68.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",
23507,Eduardo Couto,M,23.0,180.0,80.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed One Person Dinghy,
23622,Vanessa Cozzi,F,32.0,170.0,57.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,
23669,Arthur Telles Cramer Ribeiro,M,26.0,183.0,72.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",
23669,Arthur Telles Cramer Ribeiro,M,26.0,183.0,72.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",
23669,Arthur Telles Cramer Ribeiro,M,34.0,183.0,72.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's epee, Individual",
23759,Hlio Crescncio,M,27.0,170.0,,Brazil,BRA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Middleweight,
23834,Cristiane Rozeira de Souza Silva,F,19.0,176.0,69.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
23834,Cristiane Rozeira de Souza Silva,F,23.0,176.0,69.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
23834,Cristiane Rozeira de Souza Silva,F,27.0,176.0,69.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Women's Football,
23834,Cristiane Rozeira de Souza Silva,F,31.0,176.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
23852,Jonas de Oliveira Crivella,M,28.0,181.0,82.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
24026,Andr Alves da Cruz,M,19.0,172.0,70.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
24035,Edvandro de Souza Cruz,M,26.0,170.0,57.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",
24043,Joaquim Carvalho Cruz,M,21.0,187.0,74.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Gold
24043,Joaquim Carvalho Cruz,M,21.0,187.0,74.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",
24043,Joaquim Carvalho Cruz,M,25.0,187.0,74.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,Silver
24043,Joaquim Carvalho Cruz,M,25.0,187.0,74.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",
24043,Joaquim Carvalho Cruz,M,33.0,187.0,74.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 1,500 metres",
24044,Jorge Everardo Luiz Alvares Cruz,M,34.0,,,Brazil,BRA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,
24049,Mlton Cruz,M,26.0,178.0,67.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Silver
24057,Rolando Luiz lvares da Cruz,M,30.0,178.0,,Brazil,BRA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,
24154,Sebastin Ariel Cuattrin,M,18.0,183.0,86.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
24154,Sebastin Ariel Cuattrin,M,18.0,183.0,86.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
24154,Sebastin Ariel Cuattrin,M,22.0,183.0,86.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
24154,Sebastin Ariel Cuattrin,M,22.0,183.0,86.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
24154,Sebastin Ariel Cuattrin,M,27.0,183.0,86.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
24154,Sebastin Ariel Cuattrin,M,27.0,183.0,86.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
24154,Sebastin Ariel Cuattrin,M,30.0,183.0,86.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
24154,Sebastin Ariel Cuattrin,M,30.0,183.0,86.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
24154,Sebastin Ariel Cuattrin,M,30.0,183.0,86.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
24317,Ana Marcela Jesus Soares da Cunha,F,16.0,165.0,66.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,
24317,Ana Marcela Jesus Soares da Cunha,F,24.0,165.0,66.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,
24319,Carlos Alberto Cunha,M,21.0,176.0,78.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Middleweight,
24320,Leandro Leme da Cunha,M,31.0,170.0,66.0,Brazil,BRA,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,
24583,Miriam D'Agostini,F,17.0,164.0,56.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,
24635,Jos Telles da Conceio,M,21.0,186.0,74.0,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's High Jump,Bronze
24635,Jos Telles da Conceio,M,21.0,186.0,74.0,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Triple Jump,
24635,Jos Telles da Conceio,M,25.0,186.0,74.0,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,
24635,Jos Telles da Conceio,M,25.0,186.0,74.0,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,
24635,Jos Telles da Conceio,M,25.0,186.0,74.0,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's High Jump,
24635,Jos Telles da Conceio,M,29.0,186.0,74.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,
24637,Afrnio Antnio da Costa,M,28.0,178.0,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
24637,Afrnio Antnio da Costa,M,28.0,178.0,,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze
24640,Eliana Miranda da Costa,F,19.0,177.0,64.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,
24640,Eliana Miranda da Costa,F,24.0,177.0,64.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,
24641,Jos Maria Schwartz da Costa,M,23.0,185.0,76.0,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,
24641,Jos Maria Schwartz da Costa,M,27.0,185.0,76.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,
24644,Maria Anglica Leo da Costa,F,17.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,
24644,Maria Anglica Leo da Costa,F,17.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
24645,Ronaldo da Costa,M,26.0,167.0,52.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 10,000 metres",
24647,Felipe Santos da Costa e Silva,M,31.0,196.0,103.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
24650,Mrcio Rogrio da Cruz,M,22.0,185.0,75.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,
24651,Roland d'Alvares da Cruz,M,30.0,174.0,,Brazil,BRA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,
24652,Amaro Miranda da Cunha,M,20.0,178.0,,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,
24653,Pedro Henrique de Miranda da Cunha,M,28.0,189.0,85.0,Brazil-2,BRA,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
24655,Andr Otto da Fonseca,M,22.0,174.0,78.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,
24655,Andr Otto da Fonseca,M,26.0,174.0,78.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,
24655,Andr Otto da Fonseca,M,29.0,174.0,78.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,
24658,Ilo Monteiro da Fonseca,M,18.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,
24658,Ilo Monteiro da Fonseca,M,21.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Backstroke,
24659,Ruy Leme da Fonseca Filho,M,38.0,181.0,76.0,Brazil,BRA,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
24659,Ruy Leme da Fonseca Filho,M,38.0,181.0,76.0,Brazil,BRA,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
24659,Ruy Leme da Fonseca Filho,M,42.0,181.0,76.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
24659,Ruy Leme da Fonseca Filho,M,42.0,181.0,76.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
24662,Alfredo Rodrigues da Motta,M,27.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Bronze
24662,Alfredo Rodrigues da Motta,M,31.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,
24663,Carlos Vinicius da Motta,M,33.0,180.0,75.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",
24663,Carlos Vinicius da Motta,M,33.0,180.0,75.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",
24664,Tain Mayara da Paixo,F,24.0,171.0,69.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
24672,Ansio da Silva da Rocha,M,23.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Modern Pentathlon,Modern Pentathlon Men's Individual,
24672,Ansio da Silva da Rocha,M,35.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
24672,Ansio da Silva da Rocha,M,35.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",
24674,Jorge Ferreira da Rocha,M,54.0,168.0,66.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",
24676,Roberto Ferreira da Rosa,M,33.0,190.0,,Terrible,BRA,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
24678,Adhemar Ferreira da Silva,M,20.0,178.0,69.0,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Triple Jump,
24678,Adhemar Ferreira da Silva,M,24.0,178.0,69.0,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Triple Jump,Gold
24678,Adhemar Ferreira da Silva,M,29.0,178.0,69.0,Brazil,BRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Triple Jump,Gold
24678,Adhemar Ferreira da Silva,M,32.0,178.0,69.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,
24679,Adilson Jos da Silva,M,44.0,175.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
24680,Adriana Aparecida da Silva,F,31.0,166.0,52.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,
24680,Adriana Aparecida da Silva,F,35.0,166.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,
24682,Affonso Coelho da Silva,M,26.0,163.0,57.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,
24684,Andr Domingos da Silva,M,19.0,187.0,78.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,
24684,Andr Domingos da Silva,M,23.0,187.0,78.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
24684,Andr Domingos da Silva,M,23.0,187.0,78.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
24684,Andr Domingos da Silva,M,27.0,187.0,78.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,
24684,Andr Domingos da Silva,M,27.0,187.0,78.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
24684,Andr Domingos da Silva,M,31.0,187.0,78.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,
24684,Andr Domingos da Silva,M,31.0,187.0,78.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,
24685,Anselmo Gomes da Silva,M,27.0,188.0,85.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,
24686,Anubes Ferraz da Silva,M,24.0,179.0,70.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,
24686,Anubes Ferraz da Silva,M,24.0,179.0,70.0,Brazil,BRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres Hurdles,
24687,Arnaldo de Oliveira da Silva,M,20.0,174.0,71.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,
24687,Arnaldo de Oliveira da Silva,M,20.0,174.0,71.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,
24687,Arnaldo de Oliveira da Silva,M,24.0,174.0,71.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,
24687,Arnaldo de Oliveira da Silva,M,28.0,174.0,71.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,
24687,Arnaldo de Oliveira da Silva,M,32.0,174.0,71.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
24687,Arnaldo de Oliveira da Silva,M,32.0,174.0,71.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
24689,Claudinei Quirino da Silva,M,25.0,186.0,88.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,
24689,Claudinei Quirino da Silva,M,29.0,186.0,88.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,
24689,Claudinei Quirino da Silva,M,29.0,186.0,88.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
24689,Claudinei Quirino da Silva,M,35.0,186.0,88.0,Brazil,BRA,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,
24690,Clverson Oliveira da Silva Teixeira,M,22.0,185.0,75.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,
24692,Delmo da Silva,M,22.0,173.0,68.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,
24693,Diogo Andr Silvestre da Silva,M,22.0,178.0,68.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Featherweight,
24693,Diogo Andr Silvestre da Silva,M,30.0,178.0,68.0,Brazil,BRA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Featherweight,
24694,Edinanci Fernandes da Silva,F,19.0,175.0,78.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Heavyweight,
24694,Edinanci Fernandes da Silva,F,24.0,175.0,78.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,
24694,Edinanci Fernandes da Silva,F,27.0,175.0,78.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,
24694,Edinanci Fernandes da Silva,F,31.0,175.0,78.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Heavyweight,
24695,Edson Isaas Freitas da Silva,M,34.0,170.0,83.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",
24695,Edson Isaas Freitas da Silva,M,34.0,170.0,83.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",
24696,Evaldo Rosa da Silva,M,25.0,184.0,73.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,
24697,Fernanda Frana da Silva,F,22.0,176.0,68.0,Brazil,BRA,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,
24697,Fernanda Frana da Silva,F,26.0,176.0,68.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
24699,Gabrielle Mores da Silva,F,19.0,164.0,51.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
24702,Haroldo Pereira da Silva,M,18.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,
24702,Haroldo Pereira da Silva,M,18.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,
24702,Haroldo Pereira da Silva,M,18.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,
24703,Hlcio Buck da Silva,M,24.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Pole Vault,
24704,Hlio Coutinho da Silva,M,24.0,185.0,72.0,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,
24704,Hlio Coutinho da Silva,M,24.0,185.0,72.0,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,
24704,Hlio Coutinho da Silva,M,24.0,185.0,72.0,Brazil,BRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Triple Jump,
24706,Joo Henrique da Silva,M,18.0,,,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Welterweight,
24707,Joo Pedro Francisco da Silva,M,22.0,190.0,93.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
24708,Joo Batista Eugnio da Silva,M,20.0,178.0,74.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,
24708,Joo Batista Eugnio da Silva,M,20.0,178.0,74.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
24709,Joo Clemente da Silva,M,,160.0,,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Marathon,
24711,Jorge Lus Teixeira da Silva,M,22.0,181.0,76.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Triple Jump,
24711,Jorge Lus Teixeira da Silva,M,26.0,181.0,76.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,
24713,Jos Joo da Silva,M,30.0,178.0,62.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",
24713,Jos Joo da Silva,M,30.0,178.0,62.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",
24714,Joseildo Rocha da Silva,M,27.0,,,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,
24715,L. Alvar da Silva,M,,,,Brazil,BRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Literature,
24716,Lenidas Francisco Marques da Silva,M,22.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,
24716,Lenidas Francisco Marques da Silva,M,22.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
24717,Lgia Santos da Silva,F,19.0,161.0,58.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Singles,
24717,Lgia Santos da Silva,F,23.0,161.0,58.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Singles,
24717,Lgia Santos da Silva,F,23.0,161.0,58.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Doubles,
24717,Lgia Santos da Silva,F,31.0,161.0,58.0,Brazil,BRA,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Singles,
24717,Lgia Santos da Silva,F,31.0,161.0,58.0,Brazil,BRA,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Team,
